"","postal_code","school_name","url_address","address","telephone_no","email_address","mrt_desc","bus_desc","dgp_code","zone_code","type_code","nature_code","session_code","mainlevel_code","sap_ind","autonomous_ind","gifted_ind","ip_ind","mothertongue1_code","mothertongue2_code","mothertongue3_code","results.SEARCHVAL","results.BLK_NO","results.ROAD_NAME","results.BUILDING","results.ADDRESS","results.X","results.Y","results.LATITUDE","results.LONGITUDE"
"302",739062,"FUCHUN SECONDARY SCHOOL","http://www.fuchunsec.moe.edu.sg","21   WOODLANDS AVENUE 1","63681984","fcss@moe.edu.sg","MARSILING MRT, WOODLANDS MRT","187, 856, 912, 913M, 925, 925M, 926, 950, 960, 960E, 961, 961M, 963, 963E, 963R, 966, 912B, 912M","WOODLANDS","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","FUCHUN SECONDARY SCHOOL","21","WOODLANDS AVENUE 1","FUCHUN SECONDARY SCHOOL","21 WOODLANDS AVENUE 1 FUCHUN SECONDARY SCHOOL SINGAPORE 739062","21802.2213575486","45825.6298548002","1.43070452883799","103.777625748539"
"303",739063,"FUCHUN PRIMARY SCHOOL","http://www.fuchunpri.moe.edu.sg","23   WOODLANDS AVENUE 1","63683925","FCPS@MOE.EDU.SG","Marsiling","187,856,912,925,950,960,961,963,963E,963R,966","WOODLANDS","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","FUCHUN PRIMARY SCHOOL","23","WOODLANDS AVENUE 1","FUCHUN PRIMARY SCHOOL","23 WOODLANDS AVENUE 1 FUCHUN PRIMARY SCHOOL SINGAPORE 739063","21865.3411816815","45800.7908879817","1.43047990810126","103.778192944298"
"304",739067,"SI LING PRIMARY SCHOOL","http://www.silingpri.moe.edu.sg","61   WOODLANDS AVENUE 1","62698832","SLPS@MOE.EDU.SG","Woodlands","912 from Woodlands Interchange","WOODLANDS","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","SI LING PRIMARY SCHOOL","61","WOODLANDS AVENUE 1","SI LING PRIMARY SCHOOL","61 WOODLANDS AVENUE 1 SI LING PRIMARY SCHOOL SINGAPORE 739067","22738.0565941427","46014.1202728488","1.43240935732525","103.786035065192"
"305",739110,"MARSILING SECONDARY SCHOOL","http://www.marsilingsec.moe.edu.sg","12   MARSILING ROAD","68941413","MARSILING_SS@MOE.EDU.SG","MARSILING MRT","913, 911","WOODLANDS","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","MARSILING SECONDARY SCHOOL","12","MARSILING ROAD","MARSILING SECONDARY SCHOOL","12 MARSILING ROAD MARSILING SECONDARY SCHOOL SINGAPORE 739110","21622.2165990025","46482.4188591223","1.43664424769955","103.776008090454"
"306",739111,"WOODLANDS SECONDARY SCHOOL","http://www.woodlandssec.moe.edu.sg","11   MARSILING ROAD","68494400","wdl_ss@moe.edu.sg","MARSILING MRT, WOODLANDS MRT","913, 913M, 913T, 178, 856, 903","WOODLANDS","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","WOODLANDS SECONDARY SCHOOL","11","MARSILING ROAD","WOODLANDS SECONDARY SCHOOL","11 MARSILING ROAD WOODLANDS SECONDARY SCHOOL SINGAPORE 739111","21464.012295193","46756.7632628027","1.43912528141356","103.774586410437"
"307",757521,"ENDEAVOUR PRIMARY SCHOOL","https://endeavourpri.moe.edu.sg/","10   Admiralty Link","64824650","endeavour_ps@moe.edu.sg","Sembawang MRT Station","859, 962","SEMBAWANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","na","ENDEAVOUR PRIMARY SCHOOL","10","ADMIRALTY LINK","ENDEAVOUR PRIMARY SCHOOL","10 ADMIRALTY LINK ENDEAVOUR PRIMARY SCHOOL SINGAPORE 757521","26232.5507349819","48405.7003912628","1.45403837499301","103.817436231731"
"308",757622,"NORTHOAKS PRIMARY SCHOOL","http://www.northoakspri.moe.edu.sg","61   Sembawang Drive","6753 8835","northoaks_ps@moe.edu.sg","Sembawang MRT","Bus number 962","SEMBAWANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ NORTHOAKS","61","SEMBAWANG DRIVE","MOE KINDERGARTEN @ NORTHOAKS","61 SEMBAWANG DRIVE MOE KINDERGARTEN @ NORTHOAKS SINGAPORE 757622","25858.5709089329","48769.5280026253","1.45732867302094","103.814075611175"
"309",757699,"CANBERRA SECONDARY SCHOOL","https://canberrasec.moe.edu.sg","51   SEMBAWANG DRIVE","67585070","CANBERRA_SS@MOE.EDU.SG","SEMBAWANG MRT","859, 962","SEMBAWANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","CANBERRA SECONDARY SCHOOL","51","SEMBAWANG DRIVE","CANBERRA SECONDARY SCHOOL","51 SEMBAWANG DRIVE CANBERRA SECONDARY SCHOOL SINGAPORE 757699","25872.8083025776","48311.9895634912","1.45319086315972","103.814203583818"
"310",757702,"WELLINGTON PRIMARY SCHOOL","http://www.wellingtonpri.moe.edu.sg","10   WELLINGTON CIRCLE","67533319","WELLINGTONPS@MOE.EDU.SG","Sembawang MRT","980, 856, 859","SEMBAWANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ WELLINGTON","10","WELLINGTON CIRCLE","MOE KINDERGARTEN @ WELLINGTON","10 WELLINGTON CIRCLE MOE KINDERGARTEN @ WELLINGTON SINGAPORE 757702","26797.86901474","48145.4921045545","1.45168517614776","103.822516208087"
"311",757704,"SEMBAWANG SECONDARY SCHOOL","http://www.sembawangsec.moe.edu.sg","30   SEMBAWANG CRESCENT","67566760","SEMBAWANG_SS@MOE.EDU.SG","SEMBAWANG MRT","859, 859A, 962","SEMBAWANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","SEMBAWANG SECONDARY SCHOOL","30","SEMBAWANG CRESCENT","SEMBAWANG SECONDARY SCHOOL","30 SEMBAWANG CRESCENT SEMBAWANG SECONDARY SCHOOL SINGAPORE 757704","26166.5553010562","47441.1161091775","1.44531502131387","103.816843258118"
"312",757714,"CANBERRA PRIMARY SCHOOL","http://www.canberrapri.moe.edu.sg","21   ADMIRALTY DRIVE","67597433","CANBERRA_PS@MOE.EDU.SG","Sembawang MRT Station","Bus No. 859","SEMBAWANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","CANBERRA PRIMARY SCHOOL","21","ADMIRALTY DRIVE","CANBERRA PRIMARY SCHOOL","21 ADMIRALTY DRIVE CANBERRA PRIMARY SCHOOL SINGAPORE 757714","26057.0121687725","48097.4040875677","1.45125024371543","103.815858858929"
"313",757715,"SEMBAWANG PRIMARY SCHOOL","http://www.sembawangpri.moe.edu.sg","10   SEMBAWANG DRIVE","67567330","SEMBAWANG_PS@MOE.EDU.SG","Sembawang MRT (6 to 8-minute walk)","656, 859, 962, 980","SEMBAWANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ SEMBAWANG","10","SEMBAWANG DRIVE","MOE KINDERGARTEN @ SEMBAWANG","10 SEMBAWANG DRIVE MOE KINDERGARTEN @ SEMBAWANG SINGAPORE 757715","26646.1261990219","47488.6922037564","1.4457453096024","103.821152676215"
"314",768454,"ORCHID PARK SECONDARY SCHOOL","http://www.orchidparksec.moe.edu.sg","10   YISHUN STREET 81","67598547","opss@moe.edu.sg","KHATIB MRT","811","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","ORCHID PARK SECONDARY SCHOOL","10","YISHUN STREET 81","ORCHID PARK SECONDARY SCHOOL","10 YISHUN STREET 81 ORCHID PARK SECONDARY SCHOOL SINGAPORE 768454","28505.3110986585","44124.4476742018","1.41532032779634","103.837859241343"
"315",768515,"JIEMIN PRIMARY SCHOOL","http://www.jieminpri.moe.edu.sg","2    YISHUN STREET 71","67586472","jiemin_ps@moe.edu.sg","Yishun MRT Station","167,169,171,800,811,000,000,000,000,000,000","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","JIEMIN PRIMARY SCHOOL","2","YISHUN STREET 71","JIEMIN PRIMARY SCHOOL","2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515","27678.0421859771","45492.0549418237","1.42768847665227","103.830425490093"
"316",768516,"YISHUN SECONDARY SCHOOL","http://www.yishunsec.moe.edu.sg","4    YISHUN STREET 71","68767129","YISHUN_SS@MOE.EDU.SG","YISHUN MRT, KHATIB MRT","167,  169,  171,  800,  807, 811, 812,  856,  858,  859,  860,  969, 980","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","YISHUN SECONDARY SCHOOL","4","YISHUN STREET 71","YISHUN SECONDARY SCHOOL","4 YISHUN STREET 71 YISHUN SECONDARY SCHOOL SINGAPORE 768516","27493.1783263972","45541.2352395374","1.42813324276086","103.828764316679"
"317",768547,"CHUNG CHENG HIGH SCHOOL (YISHUN)","http://www.chungchenghighyishun.moe.edu.sg","11   YISHUN STREET 61","67583912","cchys@moe.edu.sg","KHATIB MRT","85, 811, 812, 851, 852, 853, 854, 855, 858, 860, 965, 969","YISHUN","NORTH","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","CHUNG CHENG HIGH SCHOOL (YISHUN)","11","YISHUN STREET 61","CHUNG CHENG HIGH SCHOOL (YISHUN)","11 YISHUN STREET 61 CHUNG CHENG HIGH SCHOOL (YISHUN) SINGAPORE 768547","28453.17758404","44556.321072707","1.41922603586175","103.837390782849"
"318",768578,"NORTHLAND SECONDARY SCHOOL","http://www.northlandsec.moe.edu.sg","3    YISHUN STREET 22","62576781","NORTHLAND_SS@MOE.EDU.SG","YISHUN MRT","811, 804, 800","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","NORTHLAND SECONDARY SCHOOL","3","YISHUN STREET 22","NORTHLAND SECONDARY SCHOOL","3 YISHUN STREET 22 NORTHLAND SECONDARY SCHOOL SINGAPORE 768578","28755.1906477995","46389.1900489908","1.43580183362637","103.840104687784"
"319",768610,"YISHUN TOWN SECONDARY SCHOOL","http://www.yishuntownsec.moe.edu.sg","6    YISHUN STREET 21","67587219","YTSS@MOE.EDU.SG","YISHUN MRT","39, 85, 171, 800, 803, 804, 806, 811, 812, 851, 852, 853, 853C, 854, 854E, 855, 856, 857, 859, 860","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","Yes","No","No","Chinese","Malay","Tamil","YISHUN TOWN SECONDARY SCHOOL","6","YISHUN STREET 21","YISHUN TOWN SECONDARY SCHOOL","6 YISHUN STREET 21 YISHUN TOWN SECONDARY SCHOOL SINGAPORE 768610","28531.4577029087","46004.3591205124","1.43232156717386","103.838094226361"
"320",768611,"XISHAN PRIMARY SCHOOL","https://www.xishanpri.moe.edu.sg/","8    YISHUN STREET 21","67588837","XISHAN_PS@MOE.EDU.SG","o   Alight at Yishun MRT Station o   Take Exit C o   Walk towards Yishun Street 21","Along Yishun Ave 2,take Bus Service 117, 169, 804, 812, 965. Alight at Blk 220. Along Yishun Ring Road,take Bus Service 1N, 800, 804, NR1. Alight at Blk 227 or 236.","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","XISHAN PRIMARY SCHOOL","8","YISHUN STREET 21","XISHAN PRIMARY SCHOOL","8 YISHUN STREET 21 XISHAN PRIMARY SCHOOL SINGAPORE 768611","28493.7422212623","46131.5536631271","1.43347186925064","103.837755319448"
"321",768643,"AHMAD IBRAHIM PRIMARY SCHOOL","http://www.ahmadibrahimpri.moe.edu.sg","10   YISHUN STREET 11","67592906","aips@moe.edu.sg","Yishun","Yishun Ring Road - 812 (white plate); Yishun Ave 2 - 169, 804, 965, 117, 883","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","LIFE STUDENT CARE CENTRE @ AHMAD IBRAHIM","10","YISHUN STREET 11","LIFE STUDENT CARE CENTRE @ AHMAD IBRAHIM","10 YISHUN STREET 11 LIFE STUDENT CARE CENTRE @ AHMAD IBRAHIM SINGAPORE 768643","27936.7779958136","46125.1636074763","1.43341408412245","103.832750468895"
"322",768675,"YISHUN INNOVA JUNIOR COLLEGE","https://yijc.moe.edu.sg/","3    YISHUN RING ROAD","62579873","yijc@moe.edu.sg","Yishun, Khatib","167, 169, 171, 800, 812,","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","FULL DAY","JUNIOR COLLEGE","No","No","No","No","Chinese","Malay","Tamil","YISHUN INNOVA JUNIOR COLLEGE","3","YISHUN RING ROAD","YISHUN INNOVA JUNIOR COLLEGE","3 YISHUN RING ROAD YISHUN INNOVA JUNIOR COLLEGE SINGAPORE 768675","27634.2199267391","45113.7171314787","1.42426692572335","103.83003171149"
"323",768679,"YISHUN PRIMARY SCHOOL","http://www.yishunpri.moe.edu.sg","500  YISHUN RING ROAD","62577461","YPS@MOE.EDU.SG","Yishun","Translink Feeder Service 800 & 812","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ YISHUN","500","YISHUN RING ROAD","MOE KINDERGARTEN @ YISHUN","500 YISHUN RING ROAD MOE KINDERGARTEN @ YISHUN SINGAPORE 768679","28081.4848068403","46187.3166116737","1.43397617334964","103.834050796658"
"324",768687,"PEIYING PRIMARY SCHOOL","http://www.peiyingpri.moe.edu.sg","651  YISHUN RING ROAD","62575684","peiying_ps@moe.edu.sg","Khatib","851, 852, 853, 854, 855","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","COMMIT LEARNING SCHOOLHOUSE @ PEIYING PRIMARY SCHOOL","651","YISHUN RING ROAD","COMMIT LEARNING SCHOOLHOUSE @ PEIYING PRIMARY SCHOOL","651 YISHUN RING ROAD COMMIT LEARNING SCHOOLHOUSE @ PEIYING PRIMARY SCHOOL SINGAPORE 768687","27646.6270154091","44356.206750067","1.41741627551251","103.830143209875"
"325",768689,"NAVAL BASE SECONDARY SCHOOL","http://www.navalbasesec.moe.edu.sg","901  YISHUN RING ROAD","62571996","NBSS@MOE.EDU.SG","KHATIB MRT","39, 85, 117, 670, 807, 811, 812, 851, 852, 853, 854, 855, 857, 858, 965, 969","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","NAVAL BASE SECONDARY SCHOOL","901","YISHUN RING ROAD","NAVAL BASE SECONDARY SCHOOL","901 YISHUN RING ROAD NAVAL BASE SECONDARY SCHOOL SINGAPORE 768689","27747.583393123","44573.2144819219","1.41937881620441","103.831050390247"
"326",768692,"NORTHBROOKS SECONDARY SCHOOL","http://www.northbrookssec.moe.edu.sg","585  YISHUN RING ROAD","67524311","NORTHBROOKS@MOE.EDU.SG","YISHUN MRT, KHATIB MRT","804, 806, 807, 860, 103","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","NORTHBROOKS SECONDARY SCHOOL","585","YISHUN RING ROAD","NORTHBROOKS SECONDARY SCHOOL","585 YISHUN RING ROAD NORTHBROOKS SECONDARY SCHOOL SINGAPORE 768692","29316.3687516721","44731.7859666422","1.42081285020652","103.845147332528"
"327",768857,"HUAMIN PRIMARY SCHOOL","http://www.huaminpri.moe.edu.sg","21   YISHUN AVENUE 11","67529004","huamin_ps@moe.edu.sg","Yishun MRT Station","806, 804","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ HUAMIN","21","YISHUN AVENUE 11","MOE KINDERGARTEN @ HUAMIN","21 YISHUN AVENUE 11 MOE KINDERGARTEN @ HUAMIN SINGAPORE 768857","29198.8241870897","45449.2488998696","1.4273013308197","103.844091119272"
"328",768928,"AHMAD IBRAHIM SECONDARY SCHOOL","http://www.ahmadibrahimsec.moe.edu.sg","751  YISHUN AVENUE 7","67585384","aiss@moe.edu.sg","CANBERRA MRT, YISHUN MRT","117, 167, 169, 800, 811, 812, 883, 856, 858, 859, 965, 969, 980","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","AHMAD IBRAHIM SECONDARY SCHOOL","751","YISHUN AVENUE 7","AHMAD IBRAHIM SECONDARY SCHOOL","751 YISHUN AVENUE 7 AHMAD IBRAHIM SECONDARY SCHOOL SINGAPORE 768928","27599.3872889336","46417.7087551262","1.43605975368804","103.829718690077"
"329",768959,"CHONGFU SCHOOL","http://www.chongfu.moe.edu.sg/","170  YISHUN AVENUE 6","67585527","CFS@MOE.EDU.SG","Yishun MRT station","Feeder Service 811","YISHUN","NORTH","GOVERNMENT-AIDED SCH","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","CHONGFU SCHOOL","170","YISHUN AVENUE 6","CHONGFU SCHOOL","170 YISHUN AVENUE 6 CHONGFU SCHOOL SINGAPORE 768959","28666.6613053558","46675.9986570273","1.43839562897006","103.839309173817"
"330",768960,"NORTH VIEW PRIMARY SCHOOL","http://www.northviewpri.moe.edu.sg","210  YISHUN AVENUE 6","67593235","NVPS@MOE.EDU.SG","Yishun Khatib","Feeder Service 804, 806, 807, 860","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ NORTH VIEW","210","YISHUN AVENUE 6","MOE KINDERGARTEN @ NORTH VIEW","210 YISHUN AVENUE 6 MOE KINDERGARTEN @ NORTH VIEW SINGAPORE 768960","29675.9396856809","45465.8669915069","1.42745159462566","103.848378442893"
"331",769026,"NORTHLAND PRIMARY SCHOOL","http://www.northlandpri.moe.edu.sg","15   YISHUN AVENUE 4","67598884","NORTHLAND_PS@MOE.EDU.SG","Yishun MRT Station","812 (next to bus service number 171) at Yishun Interchange","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","NASCANS NORTHLAND STUDENT CARE CENTRE","15","YISHUN AVENUE 4","NASCANS NORTHLAND STUDENT CARE CENTRE","15 YISHUN AVENUE 4 NASCANS NORTHLAND STUDENT CARE CENTRE SINGAPORE 769026","28831.785990159","44786.0974140298","1.42130404159807","103.840792923345"
"332",769028,"NAVAL BASE PRIMARY SCHOOL","http://www.navalbasepri.moe.edu.sg/","7    YISHUN AVE 4","67537114","NBPS@MOE.EDU.SG","Yishun MRT Station","Feeder bus No. 811 from Yishun Interchange.","YISHUN","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ NAVAL BASE","7","YISHUN AVENUE 4","MOE KINDERGARTEN @ NAVAL BASE","7 YISHUN AVENUE 4 MOE KINDERGARTEN @ NAVAL BASE SINGAPORE 769028","28643.4553870633","44188.7616005596","1.41590195697649","103.839100590207"
"333",797538,"FERN GREEN PRIMARY SCHOOL","www.ferngreenpri.moe.edu.sg","70   Fernvale Link","68343100","ferngreen_ps@moe.edu.sg","Kupang LRT Station (SW3)","85, 102","SENG KANG","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ FERN GREEN","70","FERNVALE LINK","MOE KINDERGARTEN @ FERN GREEN","70 FERNVALE LINK MOE KINDERGARTEN @ FERN GREEN SINGAPORE 797538","33210.2900113147","42134.1007954478","1.39731988228585","103.880137234155"
"334",797636,"SENGKANG GREEN PRIMARY SCHOOL","http://www.sengkanggreenpri.moe.edu.sg/","15   Fernvale Road","63864255","sengkanggreen_ps@moe.edu.sg","Fernvale LRT (SW5) - (Sengkang West Loop)","Sengkang and Toa Payoh interchange - no 163, Along Yio Chu Kang Road, - no 70, 86, 103 and 854.Punggol Temp Interchange to Bishan Interchange - Bus 50","SENG KANG","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ SENGKANG GREEN","15","FERNVALE ROAD","MOE KINDERGARTEN @ SENGKANG GREEN","15 FERNVALE ROAD MOE KINDERGARTEN @ SENGKANG GREEN SINGAPORE 797636","32636.9100054335","41605.5649867393","1.3925400930811","103.874984869551"
"335",797701,"FERNVALE PRIMARY SCHOOL","www.fernvalepri.moe.edu.sg","1    Fernvale Lane","63153051","fernvale_ps@moe.edu.sg","Fernvale LRT (Sengkang West Loop)","Along Sengkang West Ave - Bus Services 50, 163; Along Yio Chu Kang Road - Bus Services 70, 86, 103 and 854.","SENG KANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ FERNVALE","1","FERNVALE LANE","MOE KINDERGARTEN @ FERNVALE","1 FERNVALE LANE MOE KINDERGARTEN @ FERNVALE SINGAPORE 797701","32537.1710060248","41287.4380051475","1.38966308328476","103.874088586824"
"336",797702,"PEI HWA SECONDARY SCHOOL","http://www.peihwasec.moe.edu.sg","21   FERNVALE LINK","65009580","peihwasec@moe.edu.sg","SENGKANG MRT, LAYAR LRT","50, 70, 86, 103, 163, 854","SENG KANG","NORTH","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","SECONDARY","No","No","No","No","Chinese","Malay","Tamil","PEI HWA SECONDARY SCHOOL","21","FERNVALE LINK","PEI HWA SECONDARY SCHOOL","21 FERNVALE LINK PEI HWA SECONDARY SCHOOL SINGAPORE 797702","33023.8451944096","41366.172537256","1.39037504993234","103.878461745339"
"337",828671,"NORTHSHORE PRIMARY SCHOOL","www.northshorepri.moe.edu.sg","30   Northshore Drive","62026490","northhshore_ps@moe.edu.sg","Puggol Point LRT Station","84, 384","PUNGGOL","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ NORTHSHORE","30","NORTHSHORE DRIVE","MOE KINDERGARTEN @ NORTHSHORE","30 NORTHSHORE DRIVE MOE KINDERGARTEN @ NORTHSHORE SINGAPORE 828671","35993.4941017935","44467.6734127142","1.41842322079348","103.905147201163"
"338",828674,"PUNGGOL COVE PRIMARY SCHOOL","https://punggolcovepri.moe.edu.sg/","52   Sumang Walk","63857339","punggolcove_ps@moe.edu.sg","Nibong LRT Station","382W, 84","PUNGGOL","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ PUNGGOL COVE","52","SUMANG WALK","MOE KINDERGARTEN @ PUNGGOL COVE","52 SUMANG WALK MOE KINDERGARTEN @ PUNGGOL COVE SINGAPORE 828674","35325.8871990182","43754.8758048899","1.41197712005806","103.899147983053"
"339",828716,"OASIS PRIMARY SCHOOL","http://www.oasispri.moe.edu.sg/","71   Edgefield Plains","6320 9855","oasis_ps@moe.edu.sg","Damai LRT Station","50, 386","PUNGGOL","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ OASIS","71","EDGEFIELD PLAINS","MOE KINDERGARTEN @ OASIS","71 EDGEFIELD PLAINS MOE KINDERGARTEN @ OASIS SINGAPORE 828716","36667.1550856009","42991.3663999084","1.40507184758584","103.911200193835"
"340",828728,"VALOUR PRIMARY SCHOOL","valourpri.moe.edu.sg","49   Punggol Central","62426390","valour_ps@moe.edu.sg","na","na","PUNGGOL","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","na","MOE KINDERGARTEN @ VALOUR","49","PUNGGOL CENTRAL","MOE KINDERGARTEN @ VALOUR","49 PUNGGOL CENTRAL MOE KINDERGARTEN @ VALOUR SINGAPORE 828728","35282.966108459","43253.3683976009","1.40744168163777","103.898762173662"
"341",828772,"PUNGGOL GREEN PRIMARY SCHOOL","http://www.punggolgreenpri.moe.edu.sg","98   Punggol Walk","65383011","admin_punggolgreen_ps@moe.edu.sg","Punggol MRT Station","na","PUNGGOL","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ PUNGGOL GREEN","98","PUNGGOL WALK","MOE KINDERGARTEN @ PUNGGOL GREEN","98 PUNGGOL WALK MOE KINDERGARTEN @ PUNGGOL GREEN SINGAPORE 828772","35284.0661983276","42694.8800883684","1.40239091736157","103.898771918364"
"342",828802,"WATERWAY PRIMARY SCHOOL","https://waterwaypri.moe.edu.sg","70   Punggol Drive","6636 6880","waterway_ps@moe.edu.sg","Kadaloor LRT Station","50, 381","PUNGGOL","EAST","GOVERNMENT SCHOOL","CO-ED SCHOOL","SINGLE SESSION","PRIMARY","No","No","No","No","Chinese","Malay","Tamil","MOE KINDERGARTEN @ WATERWAY","70","PUNGGOL DRIVE","MOE KINDERGARTEN @ WATERWAY","70 PUNGGOL DRIVE MOE KINDERGARTEN @ WATERWAY SINGAPORE 828802","37462.4590097899","42400.3134934269","1.39972633289763","103.918346464803"
